Protocol,Architecture,Contention,BlockSize,Throughput
pbft,OXII,100,400,0.00
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,266.67
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,266.67
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,266.67
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,266.67
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,266.67
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,266.67
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,266.67
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,266.67
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,133.33
pbft,OXII,100,400,0.00
