Protocol,Architecture,Contention,BlockSize,Throughput
pbft,XOV,40,400,0.00
pbft,XOV,40,400,0.00
pbft,XOV,40,400,0.00
pbft,XOV,40,400,0.00
pbft,XOV,40,400,0.00
pbft,XOV,40,400,0.00
pbft,XOV,40,400,64.67
pbft,XOV,40,400,383.33
pbft,XOV,40,400,403.33
pbft,XOV,40,400,313.67
pbft,XOV,40,400,360.33
pbft,XOV,40,400,365.33
pbft,XOV,40,400,328.00
pbft,XOV,40,400,362.67
pbft,XOV,40,400,381.00
pbft,XOV,40,400,226.67
pbft,XOV,40,400,209.33
pbft,XOV,40,400,182.33
pbft,XOV,40,400,166.67
pbft,XOV,40,400,189.67
pbft,XOV,40,400,191.00
pbft,XOV,40,400,198.00
pbft,XOV,40,400,182.33
pbft,XOV,40,400,190.33
pbft,XOV,40,400,226.00
pbft,XOV,40,400,203.33
pbft,XOV,40,400,248.33
pbft,XOV,40,400,223.33
pbft,XOV,40,400,209.00
pbft,XOV,40,400,212.33
pbft,XOV,40,400,258.00
pbft,XOV,40,400,233.00
pbft,XOV,40,400,211.33
pbft,XOV,40,400,220.67
pbft,XOV,40,400,226.67
pbft,XOV,40,400,220.33
pbft,XOV,40,400,243.33
pbft,XOV,40,400,218.67
pbft,XOV,40,400,233.67
pbft,XOV,40,400,229.33
pbft,XOV,40,400,230.33
pbft,XOV,40,400,209.67
pbft,XOV,40,400,252.67
pbft,XOV,40,400,205.67
pbft,XOV,40,400,241.00
pbft,XOV,40,400,239.33
pbft,XOV,40,400,245.33
pbft,XOV,40,400,223.00
pbft,XOV,40,400,238.67
pbft,XOV,40,400,221.33
pbft,XOV,40,400,199.67
pbft,XOV,40,400,226.67
pbft,XOV,40,400,224.00
pbft,XOV,40,400,239.67
pbft,XOV,40,400,200.00
pbft,XOV,40,400,228.00
pbft,XOV,40,400,240.33
pbft,XOV,40,400,230.67
pbft,XOV,40,400,212.33
pbft,XOV,40,400,207.00
pbft,XOV,40,400,254.00
pbft,XOV,40,400,218.00
pbft,XOV,40,400,200.67
pbft,XOV,40,400,247.67
pbft,XOV,40,400,224.00
pbft,XOV,40,400,217.00
pbft,XOV,40,400,204.00
pbft,XOV,40,400,254.00
pbft,XOV,40,400,211.00
pbft,XOV,40,400,224.00
pbft,XOV,40,400,240.00
pbft,XOV,40,400,207.67
pbft,XOV,40,400,243.00
pbft,XOV,40,400,243.67
pbft,XOV,40,400,244.67
pbft,XOV,40,400,200.00
pbft,XOV,40,400,250.00
pbft,XOV,40,400,231.33
pbft,XOV,40,400,220.00
pbft,XOV,40,400,227.67
pbft,XOV,40,400,223.67
pbft,XOV,40,400,234.00
pbft,XOV,40,400,236.00
pbft,XOV,40,400,223.33
pbft,XOV,40,400,208.00
pbft,XOV,40,400,232.00
pbft,XOV,40,400,250.67
pbft,XOV,40,400,238.33
pbft,XOV,40,400,234.67
pbft,XOV,40,400,231.33
pbft,XOV,40,400,225.00
pbft,XOV,40,400,244.33
pbft,XOV,40,400,244.00
pbft,XOV,40,400,224.67
pbft,XOV,40,400,232.33
pbft,XOV,40,400,220.33
pbft,XOV,40,400,193.67
pbft,XOV,40,400,230.00
pbft,XOV,40,400,247.67
pbft,XOV,40,400,254.33
pbft,XOV,40,400,223.33
pbft,XOV,40,400,223.00
pbft,XOV,40,400,222.00
pbft,XOV,40,400,236.33
pbft,XOV,40,400,223.00
pbft,XOV,40,400,233.67
pbft,XOV,40,400,214.67
pbft,XOV,40,400,233.67
pbft,XOV,40,400,258.00
pbft,XOV,40,400,219.00
pbft,XOV,40,400,226.67
pbft,XOV,40,400,247.33
pbft,XOV,40,400,206.33
pbft,XOV,40,400,229.00
pbft,XOV,40,400,244.33
pbft,XOV,40,400,243.67
pbft,XOV,40,400,248.00
pbft,XOV,40,400,216.00
pbft,XOV,40,400,230.00
pbft,XOV,40,400,265.00
pbft,XOV,40,400,218.00
pbft,XOV,40,400,227.00
pbft,XOV,40,400,248.33
pbft,XOV,40,400,243.33
pbft,XOV,40,400,210.33
pbft,XOV,40,400,241.67
pbft,XOV,40,400,212.33
pbft,XOV,40,400,230.67
pbft,XOV,40,400,229.67
pbft,XOV,40,400,251.00
pbft,XOV,40,400,218.33
pbft,XOV,40,400,223.67
pbft,XOV,40,400,250.33
pbft,XOV,40,400,216.00
pbft,XOV,40,400,238.67
pbft,XOV,40,400,252.67
pbft,XOV,40,400,214.00
pbft,XOV,40,400,225.33
pbft,XOV,40,400,215.00
pbft,XOV,40,400,200.00
pbft,XOV,40,400,225.67
pbft,XOV,40,400,233.33
pbft,XOV,40,400,227.00
pbft,XOV,40,400,253.00
pbft,XOV,40,400,223.33
pbft,XOV,40,400,235.67
pbft,XOV,40,400,257.00
pbft,XOV,40,400,210.00
pbft,XOV,40,400,261.00
pbft,XOV,40,400,235.33
pbft,XOV,40,400,216.67
pbft,XOV,40,400,242.33
pbft,XOV,40,400,213.00
pbft,XOV,40,400,210.67
pbft,XOV,40,400,221.67
pbft,XOV,40,400,236.67
pbft,XOV,40,400,219.00
pbft,XOV,40,400,234.33
pbft,XOV,40,400,222.33
pbft,XOV,40,400,252.67
pbft,XOV,40,400,227.67
pbft,XOV,40,400,239.00
pbft,XOV,40,400,217.33
pbft,XOV,40,400,222.33
pbft,XOV,40,400,226.00
pbft,XOV,40,400,223.00
pbft,XOV,40,400,261.67
pbft,XOV,40,400,230.67
pbft,XOV,40,400,208.00
pbft,XOV,40,400,250.33
pbft,XOV,40,400,225.67
pbft,XOV,40,400,196.67
pbft,XOV,40,400,235.00
pbft,XOV,40,400,209.67
pbft,XOV,40,400,232.33
pbft,XOV,40,400,229.67
pbft,XOV,40,400,206.33
pbft,XOV,40,400,232.67
pbft,XOV,40,400,236.00
pbft,XOV,40,400,219.67
pbft,XOV,40,400,259.00
pbft,XOV,40,400,229.33
pbft,XOV,40,400,214.00
pbft,XOV,40,400,261.00
pbft,XOV,40,400,235.33
pbft,XOV,40,400,201.33
pbft,XOV,40,400,241.67
pbft,XOV,40,400,206.00
pbft,XOV,40,400,245.33
pbft,XOV,40,400,241.33
pbft,XOV,40,400,211.33
pbft,XOV,40,400,211.00
pbft,XOV,40,400,222.33
pbft,XOV,40,400,262.67
pbft,XOV,40,400,218.67
pbft,XOV,40,400,229.67
pbft,XOV,40,400,248.67
pbft,XOV,40,400,237.00
pbft,XOV,40,400,205.00
pbft,XOV,40,400,234.67
pbft,XOV,40,400,207.67
pbft,XOV,40,400,219.00
pbft,XOV,40,400,221.67
pbft,XOV,40,400,258.67
pbft,XOV,40,400,230.00
pbft,XOV,40,400,241.67
pbft,XOV,40,400,233.67
pbft,XOV,40,400,215.00
pbft,XOV,40,400,215.33
pbft,XOV,40,400,261.33
pbft,XOV,40,400,229.00
pbft,XOV,40,400,221.33
pbft,XOV,40,400,238.00
pbft,XOV,40,400,245.67
pbft,XOV,40,400,216.00
pbft,XOV,40,400,239.00
pbft,XOV,40,400,238.33
pbft,XOV,40,400,225.33
pbft,XOV,40,400,226.33
pbft,XOV,40,400,226.33
pbft,XOV,40,400,212.00
pbft,XOV,40,400,236.00
pbft,XOV,40,400,225.67
pbft,XOV,40,400,227.00
pbft,XOV,40,400,252.33
pbft,XOV,40,400,236.00
pbft,XOV,40,400,220.33
pbft,XOV,40,400,204.00
pbft,XOV,40,400,228.33
pbft,XOV,40,400,208.33
pbft,XOV,40,400,247.67
pbft,XOV,40,400,207.33
pbft,XOV,40,400,229.33
pbft,XOV,40,400,221.00
pbft,XOV,40,400,239.67
pbft,XOV,40,400,248.33
pbft,XOV,40,400,220.00
pbft,XOV,40,400,233.00
pbft,XOV,40,400,233.67
pbft,XOV,40,400,227.00
pbft,XOV,40,400,248.00
pbft,XOV,40,400,241.33
pbft,XOV,40,400,252.33
pbft,XOV,40,400,215.67
pbft,XOV,40,400,233.67
pbft,XOV,40,400,222.33
pbft,XOV,40,400,222.67
pbft,XOV,40,400,237.67
pbft,XOV,40,400,240.00
pbft,XOV,40,400,249.00
pbft,XOV,40,400,220.67
pbft,XOV,40,400,273.33
pbft,XOV,40,400,232.00
pbft,XOV,40,400,232.00
pbft,XOV,40,400,226.33
pbft,XOV,40,400,227.33
pbft,XOV,40,400,241.67
pbft,XOV,40,400,187.33
pbft,XOV,40,400,234.33
pbft,XOV,40,400,236.33
pbft,XOV,40,400,216.33
pbft,XOV,40,400,231.33
pbft,XOV,40,400,227.67
pbft,XOV,40,400,259.67
pbft,XOV,40,400,243.33
pbft,XOV,40,400,243.67
pbft,XOV,40,400,250.00
pbft,XOV,40,400,211.00
pbft,XOV,40,400,234.33
pbft,XOV,40,400,223.33
pbft,XOV,40,400,209.67
pbft,XOV,40,400,235.00
pbft,XOV,40,400,234.00
pbft,XOV,40,400,230.00
pbft,XOV,40,400,214.00
pbft,XOV,40,400,228.67
pbft,XOV,40,400,215.33
pbft,XOV,40,400,221.67
pbft,XOV,40,400,215.33
pbft,XOV,40,400,250.33
pbft,XOV,40,400,237.67
pbft,XOV,40,400,233.00
pbft,XOV,40,400,240.00
pbft,XOV,40,400,243.00
pbft,XOV,40,400,231.33
pbft,XOV,40,400,217.67
pbft,XOV,40,400,233.67
pbft,XOV,40,400,204.33
pbft,XOV,40,400,250.67
pbft,XOV,40,400,226.67
pbft,XOV,40,400,219.00
pbft,XOV,40,400,271.33
pbft,XOV,40,400,226.00
pbft,XOV,40,400,243.67
pbft,XOV,40,400,236.00
pbft,XOV,40,400,224.00
pbft,XOV,40,400,246.00
pbft,XOV,40,400,215.33
pbft,XOV,40,400,208.33
pbft,XOV,40,400,231.33
pbft,XOV,40,400,250.33
pbft,XOV,40,400,212.33
pbft,XOV,40,400,218.00
pbft,XOV,40,400,231.33
pbft,XOV,40,400,218.33
pbft,XOV,40,400,225.67
pbft,XOV,40,400,230.67
pbft,XOV,40,400,234.00
pbft,XOV,40,400,247.00
pbft,XOV,40,400,251.33
pbft,XOV,40,400,201.33
pbft,XOV,40,400,236.67
pbft,XOV,40,400,217.33
pbft,XOV,40,400,233.33
pbft,XOV,40,400,254.00
pbft,XOV,40,400,245.67
pbft,XOV,40,400,227.33
pbft,XOV,40,400,224.33
pbft,XOV,40,400,238.00
pbft,XOV,40,400,236.67
pbft,XOV,40,400,210.67
pbft,XOV,40,400,232.67
pbft,XOV,40,400,232.00
pbft,XOV,40,400,249.67
pbft,XOV,40,400,205.67
pbft,XOV,40,400,225.67
pbft,XOV,40,400,253.00
pbft,XOV,40,400,183.00
pbft,XOV,40,400,249.33
pbft,XOV,40,400,236.33
pbft,XOV,40,400,221.67
pbft,XOV,40,400,249.67
pbft,XOV,40,400,237.67
pbft,XOV,40,400,203.33
pbft,XOV,40,400,157.33
pbft,XOV,40,400,300.33
pbft,XOV,40,400,202.33
pbft,XOV,40,400,203.33
pbft,XOV,40,400,210.00
pbft,XOV,40,400,225.00
pbft,XOV,40,400,209.67
pbft,XOV,40,400,201.33
pbft,XOV,40,400,238.67
pbft,XOV,40,400,223.33
pbft,XOV,40,400,278.67
pbft,XOV,40,400,233.33
pbft,XOV,40,400,239.00
pbft,XOV,40,400,235.33
pbft,XOV,40,400,217.33
pbft,XOV,40,400,223.00
pbft,XOV,40,400,227.67
pbft,XOV,40,400,216.33
pbft,XOV,40,400,198.67
pbft,XOV,40,400,224.00
pbft,XOV,40,400,235.33
pbft,XOV,40,400,244.67
pbft,XOV,40,400,235.67
pbft,XOV,40,400,241.00
pbft,XOV,40,400,225.00
pbft,XOV,40,400,223.00
pbft,XOV,40,400,230.00
pbft,XOV,40,400,230.67
pbft,XOV,40,400,227.33
pbft,XOV,40,400,231.00
pbft,XOV,40,400,209.67
pbft,XOV,40,400,225.00
pbft,XOV,40,400,236.00
pbft,XOV,40,400,243.67
pbft,XOV,40,400,240.00
pbft,XOV,40,400,248.33
pbft,XOV,40,400,212.33
pbft,XOV,40,400,230.33
pbft,XOV,40,400,237.33
pbft,XOV,40,400,248.00
