Protocol,Architecture,Contention,BlockSize,Throughput 
pbft,XOV,100,400,0.00
pbft,XOV,100,400,0.00
pbft,XOV,100,400,0.00
pbft,XOV,100,400,0.00
pbft,XOV,100,400,0.00
pbft,XOV,100,400,0.00
pbft,XOV,100,400,33.33
pbft,XOV,100,400,0.00
pbft,XOV,100,400,67.33
pbft,XOV,100,400,430.00
pbft,XOV,100,400,833.33
pbft,XOV,100,400,586.67
pbft,XOV,100,400,410.33
pbft,XOV,100,400,470.67
pbft,XOV,100,400,599.67
pbft,XOV,100,400,685.67
pbft,XOV,100,400,605.33
pbft,XOV,100,400,611.33
pbft,XOV,100,400,409.33
pbft,XOV,100,400,335.33
pbft,XOV,100,400,419.67
pbft,XOV,100,400,339.33
pbft,XOV,100,400,304.67
pbft,XOV,100,400,323.67
pbft,XOV,100,400,324.00
pbft,XOV,100,400,357.67
pbft,XOV,100,400,337.00
pbft,XOV,100,400,366.67
pbft,XOV,100,400,340.00
pbft,XOV,100,400,351.33
pbft,XOV,100,400,315.00
pbft,XOV,100,400,361.00
pbft,XOV,100,400,364.33
pbft,XOV,100,400,364.33
pbft,XOV,100,400,319.00
pbft,XOV,100,400,361.00
pbft,XOV,100,400,358.00
pbft,XOV,100,400,370.67
pbft,XOV,100,400,370.00
pbft,XOV,100,400,400.33
pbft,XOV,100,400,360.67
pbft,XOV,100,400,364.67
pbft,XOV,100,400,362.67
pbft,XOV,100,400,348.67
pbft,XOV,100,400,411.33
pbft,XOV,100,400,362.67
pbft,XOV,100,400,404.67
pbft,XOV,100,400,382.33
pbft,XOV,100,400,421.00
pbft,XOV,100,400,396.67
pbft,XOV,100,400,371.33
pbft,XOV,100,400,351.33
pbft,XOV,100,400,359.67
pbft,XOV,100,400,363.67
pbft,XOV,100,400,376.67
pbft,XOV,100,400,355.33
pbft,XOV,100,400,387.33
pbft,XOV,100,400,328.33
pbft,XOV,100,400,415.67
pbft,XOV,100,400,335.00
pbft,XOV,100,400,399.33
pbft,XOV,100,400,402.67
pbft,XOV,100,400,359.00
pbft,XOV,100,400,368.00
pbft,XOV,100,400,356.33
pbft,XOV,100,400,362.33
pbft,XOV,100,400,402.33
pbft,XOV,100,400,368.67
pbft,XOV,100,400,410.00
pbft,XOV,100,400,397.67
pbft,XOV,100,400,385.67
pbft,XOV,100,400,404.33
pbft,XOV,100,400,366.33
pbft,XOV,100,400,402.33
pbft,XOV,100,400,373.33
pbft,XOV,100,400,360.33
pbft,XOV,100,400,394.00
pbft,XOV,100,400,331.00
pbft,XOV,100,400,401.67
pbft,XOV,100,400,365.67
pbft,XOV,100,400,399.67
pbft,XOV,100,400,390.00
pbft,XOV,100,400,360.00
pbft,XOV,100,400,375.00
pbft,XOV,100,400,398.67
pbft,XOV,100,400,405.33
pbft,XOV,100,400,376.33
pbft,XOV,100,400,395.33
pbft,XOV,100,400,368.00
pbft,XOV,100,400,403.33
pbft,XOV,100,400,371.67
pbft,XOV,100,400,396.67
pbft,XOV,100,400,376.67
pbft,XOV,100,400,416.00
pbft,XOV,100,400,367.33
pbft,XOV,100,400,395.33
pbft,XOV,100,400,363.67
pbft,XOV,100,400,429.67
pbft,XOV,100,400,410.67
pbft,XOV,100,400,359.33
pbft,XOV,100,400,417.00
pbft,XOV,100,400,411.67
pbft,XOV,100,400,374.33
pbft,XOV,100,400,352.33
pbft,XOV,100,400,401.00
pbft,XOV,100,400,356.00
