Protocol,Architecture,Contention,BlockSize,Throughput
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,62.67
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,904.00
pbft,XOV++,400,400,1380.33
pbft,XOV++,400,400,979.00
pbft,XOV++,400,400,284.67
pbft,XOV++,400,400,386.33
pbft,XOV++,400,400,296.00
pbft,XOV++,400,400,308.33
pbft,XOV++,400,400,2232.67
pbft,XOV++,400,400,2012.00
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,397.67
pbft,XOV++,400,400,1557.33
pbft,XOV++,400,400,882.67
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,803.33
pbft,XOV++,400,400,374.67
pbft,XOV++,400,400,729.33
pbft,XOV++,400,400,614.00
pbft,XOV++,400,400,526.33
pbft,XOV++,400,400,459.67
pbft,XOV++,400,400,470.00
pbft,XOV++,400,400,645.67
pbft,XOV++,400,400,609.00
pbft,XOV++,400,400,685.67
pbft,XOV++,400,400,439.67
pbft,XOV++,400,400,636.33
pbft,XOV++,400,400,549.33
pbft,XOV++,400,400,568.00
pbft,XOV++,400,400,567.00
pbft,XOV++,400,400,708.33
pbft,XOV++,400,400,611.67
pbft,XOV++,400,400,627.00
pbft,XOV++,400,400,496.00
pbft,XOV++,400,400,628.67
pbft,XOV++,400,400,615.33
pbft,XOV++,400,400,627.33
pbft,XOV++,400,400,565.33
pbft,XOV++,400,400,663.33
pbft,XOV++,400,400,699.67
pbft,XOV++,400,400,488.33
pbft,XOV++,400,400,602.00
pbft,XOV++,400,400,557.33
pbft,XOV++,400,400,439.33
pbft,XOV++,400,400,488.33
pbft,XOV++,400,400,436.33
pbft,XOV++,400,400,571.00
pbft,XOV++,400,400,615.33
pbft,XOV++,400,400,518.00
pbft,XOV++,400,400,570.33
pbft,XOV++,400,400,418.00
pbft,XOV++,400,400,483.00
pbft,XOV++,400,400,537.33
pbft,XOV++,400,400,634.00
pbft,XOV++,400,400,476.67
pbft,XOV++,400,400,318.33
pbft,XOV++,400,400,234.33
pbft,XOV++,400,400,310.33
pbft,XOV++,400,400,419.67
pbft,XOV++,400,400,500.00
pbft,XOV++,400,400,565.33
pbft,XOV++,400,400,547.33
pbft,XOV++,400,400,572.33
pbft,XOV++,400,400,551.00
pbft,XOV++,400,400,568.33
pbft,XOV++,400,400,612.67
pbft,XOV++,400,400,639.33
pbft,XOV++,400,400,549.33
pbft,XOV++,400,400,624.33
pbft,XOV++,400,400,547.33
pbft,XOV++,400,400,684.00
pbft,XOV++,400,400,567.00
pbft,XOV++,400,400,642.67
pbft,XOV++,400,400,613.00
pbft,XOV++,400,400,645.33
pbft,XOV++,400,400,608.00
pbft,XOV++,400,400,553.33
pbft,XOV++,400,400,588.67
pbft,XOV++,400,400,597.67
pbft,XOV++,400,400,536.67
pbft,XOV++,400,400,617.67
pbft,XOV++,400,400,596.33
pbft,XOV++,400,400,543.33
pbft,XOV++,400,400,569.67
pbft,XOV++,400,400,618.00
pbft,XOV++,400,400,470.00
pbft,XOV++,400,400,675.67
pbft,XOV++,400,400,519.33
pbft,XOV++,400,400,481.67
pbft,XOV++,400,400,565.00
pbft,XOV++,400,400,488.00
pbft,XOV++,400,400,557.67
pbft,XOV++,400,400,566.33
pbft,XOV++,400,400,571.00
pbft,XOV++,400,400,612.33
pbft,XOV++,400,400,566.00
pbft,XOV++,400,400,540.00
pbft,XOV++,400,400,544.67
pbft,XOV++,400,400,577.67
pbft,XOV++,400,400,312.67
pbft,XOV++,400,400,438.67
pbft,XOV++,400,400,536.33
pbft,XOV++,400,400,615.33
pbft,XOV++,400,400,599.67
pbft,XOV++,400,400,557.33
pbft,XOV++,400,400,658.33
pbft,XOV++,400,400,564.00
pbft,XOV++,400,400,485.00
pbft,XOV++,400,400,548.33
pbft,XOV++,400,400,564.33
pbft,XOV++,400,400,533.67
pbft,XOV++,400,400,525.33
pbft,XOV++,400,400,611.67
pbft,XOV++,400,400,643.33
pbft,XOV++,400,400,496.33
pbft,XOV++,400,400,607.00
pbft,XOV++,400,400,531.33
pbft,XOV++,400,400,487.67
pbft,XOV++,400,400,552.33
pbft,XOV++,400,400,495.67
pbft,XOV++,400,400,472.33
pbft,XOV++,400,400,482.00
pbft,XOV++,400,400,439.67
