Protocol,Architecture,Contention,BlockSize,Throughput 
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,49.00
pbft,XOV++,400,400,0.00
pbft,XOV++,400,400,602.33
pbft,XOV++,400,400,1131.33
pbft,XOV++,400,400,291.00
pbft,XOV++,400,400,749.00
pbft,XOV++,400,400,440.00
pbft,XOV++,400,400,272.67
pbft,XOV++,400,400,276.33
pbft,XOV++,400,400,379.33
pbft,XOV++,400,400,601.67
pbft,XOV++,400,400,592.33
pbft,XOV++,400,400,1061.67
pbft,XOV++,400,400,948.00
pbft,XOV++,400,400,633.67
pbft,XOV++,400,400,890.33
pbft,XOV++,400,400,751.67
pbft,XOV++,400,400,558.00
pbft,XOV++,400,400,532.67
pbft,XOV++,400,400,572.00
pbft,XOV++,400,400,448.33
pbft,XOV++,400,400,415.67
pbft,XOV++,400,400,288.33
pbft,XOV++,400,400,724.33
pbft,XOV++,400,400,966.33
pbft,XOV++,400,400,675.00
pbft,XOV++,400,400,406.00
pbft,XOV++,400,400,487.67
pbft,XOV++,400,400,747.33
pbft,XOV++,400,400,701.00
pbft,XOV++,400,400,238.00
pbft,XOV++,400,400,713.00
pbft,XOV++,400,400,613.33
pbft,XOV++,400,400,531.67
pbft,XOV++,400,400,447.00
pbft,XOV++,400,400,557.33
pbft,XOV++,400,400,555.00
pbft,XOV++,400,400,429.67
pbft,XOV++,400,400,420.67
pbft,XOV++,400,400,501.00
pbft,XOV++,400,400,484.67
pbft,XOV++,400,400,551.33
pbft,XOV++,400,400,373.00
pbft,XOV++,400,400,579.00
pbft,XOV++,400,400,442.00
pbft,XOV++,400,400,578.33
pbft,XOV++,400,400,501.33
pbft,XOV++,400,400,493.33
pbft,XOV++,400,400,466.33
pbft,XOV++,400,400,552.33
pbft,XOV++,400,400,469.67
pbft,XOV++,400,400,473.33
pbft,XOV++,400,400,531.33
pbft,XOV++,400,400,562.67
pbft,XOV++,400,400,473.00
pbft,XOV++,400,400,540.33
pbft,XOV++,400,400,426.67
pbft,XOV++,400,400,555.67
pbft,XOV++,400,400,508.67
pbft,XOV++,400,400,187.67
pbft,XOV++,400,400,309.33
pbft,XOV++,400,400,441.67
pbft,XOV++,400,400,481.67
pbft,XOV++,400,400,495.67
pbft,XOV++,400,400,480.00
pbft,XOV++,400,400,414.00
pbft,XOV++,400,400,424.00
pbft,XOV++,400,400,180.33
pbft,XOV++,400,400,319.67
pbft,XOV++,400,400,499.67
pbft,XOV++,400,400,429.00
pbft,XOV++,400,400,472.00
pbft,XOV++,400,400,506.67
pbft,XOV++,400,400,500.67
pbft,XOV++,400,400,550.67
pbft,XOV++,400,400,569.00
pbft,XOV++,400,400,485.67
pbft,XOV++,400,400,511.33
pbft,XOV++,400,400,472.67
pbft,XOV++,400,400,484.67
pbft,XOV++,400,400,494.67
pbft,XOV++,400,400,575.67
pbft,XOV++,400,400,498.33
pbft,XOV++,400,400,497.00
pbft,XOV++,400,400,497.00
pbft,XOV++,400,400,504.00
pbft,XOV++,400,400,466.33
pbft,XOV++,400,400,494.33
pbft,XOV++,400,400,423.00
pbft,XOV++,400,400,510.00
pbft,XOV++,400,400,452.67
pbft,XOV++,400,400,487.00
pbft,XOV++,400,400,495.00
pbft,XOV++,400,400,443.00
pbft,XOV++,400,400,508.67
pbft,XOV++,400,400,487.67
pbft,XOV++,400,400,492.33
pbft,XOV++,400,400,487.67
pbft,XOV++,400,400,420.00
pbft,XOV++,400,400,487.00
pbft,XOV++,400,400,481.67
pbft,XOV++,400,400,458.00
pbft,XOV++,400,400,440.67
pbft,XOV++,400,400,553.33
pbft,XOV++,400,400,426.33
pbft,XOV++,400,400,545.00
pbft,XOV++,400,400,504.00
pbft,XOV++,400,400,492.67
pbft,XOV++,400,400,554.00
pbft,XOV++,400,400,535.00
pbft,XOV++,400,400,438.33
pbft,XOV++,400,400,544.33
pbft,XOV++,400,400,495.00
pbft,XOV++,400,400,496.67
pbft,XOV++,400,400,461.67
