Protocol,Architecture,Contention,BlockSize,Throughput
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,29.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,26.67
pbft,XOV++,100,400,28.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,29.67
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,127.67
pbft,XOV++,100,400,97.00
pbft,XOV++,100,400,108.33
pbft,XOV++,100,400,138.67
pbft,XOV++,100,400,219.67
pbft,XOV++,100,400,156.00
pbft,XOV++,100,400,76.67
pbft,XOV++,100,400,169.67
pbft,XOV++,100,400,168.33
pbft,XOV++,100,400,86.67
pbft,XOV++,100,400,162.00
pbft,XOV++,100,400,244.00
pbft,XOV++,100,400,173.00
pbft,XOV++,100,400,88.67
pbft,XOV++,100,400,169.00
pbft,XOV++,100,400,81.00
pbft,XOV++,100,400,251.00
pbft,XOV++,100,400,77.00
pbft,XOV++,100,400,164.00
pbft,XOV++,100,400,165.00
pbft,XOV++,100,400,86.00
pbft,XOV++,100,400,79.67
pbft,XOV++,100,400,81.00
pbft,XOV++,100,400,172.33
pbft,XOV++,100,400,84.00
pbft,XOV++,100,400,85.33
pbft,XOV++,100,400,85.67
pbft,XOV++,100,400,91.00
pbft,XOV++,100,400,82.67
pbft,XOV++,100,400,83.67
pbft,XOV++,100,400,167.33
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,80.33
pbft,XOV++,100,400,164.00
pbft,XOV++,100,400,170.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,89.33
pbft,XOV++,100,400,83.00
pbft,XOV++,100,400,79.33
pbft,XOV++,100,400,83.33
pbft,XOV++,100,400,258.00
pbft,XOV++,100,400,80.33
pbft,XOV++,100,400,93.33
pbft,XOV++,100,400,167.33
pbft,XOV++,100,400,170.00
pbft,XOV++,100,400,84.67
pbft,XOV++,100,400,81.33
pbft,XOV++,100,400,171.00
pbft,XOV++,100,400,79.00
pbft,XOV++,100,400,273.33
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,252.00
pbft,XOV++,100,400,86.67
pbft,XOV++,100,400,162.00
pbft,XOV++,100,400,86.67
pbft,XOV++,100,400,170.33
pbft,XOV++,100,400,167.67
pbft,XOV++,100,400,79.33
pbft,XOV++,100,400,86.67
pbft,XOV++,100,400,167.33
pbft,XOV++,100,400,72.67
pbft,XOV++,100,400,83.00
pbft,XOV++,100,400,166.67
pbft,XOV++,100,400,76.33
pbft,XOV++,100,400,160.33
pbft,XOV++,100,400,74.33
pbft,XOV++,100,400,72.67
pbft,XOV++,100,400,68.33
pbft,XOV++,100,400,141.67
pbft,XOV++,100,400,206.33
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,129.00
pbft,XOV++,100,400,72.00
pbft,XOV++,100,400,61.33
pbft,XOV++,100,400,124.67
pbft,XOV++,100,400,64.67
pbft,XOV++,100,400,169.00
pbft,XOV++,100,400,58.33
