Protocol,Architecture,Contention,BlockSize,Throughput
pbft,OX,10,400,533.33
pbft,OX,10,400,2533.33
pbft,OX,10,400,3200.00
pbft,OX,10,400,2800.00
pbft,OX,10,400,3200.00
pbft,OX,10,400,2266.67
pbft,OX,10,400,2533.33
pbft,OX,10,400,2933.33
pbft,OX,10,400,2933.33
pbft,OX,10,400,2266.67
pbft,OX,10,400,0.00
pbft,OX,10,400,2400.00
pbft,OX,10,400,2666.67
pbft,OX,10,400,2800.00
pbft,OX,10,400,2666.67
pbft,OX,10,400,2933.33
pbft,OX,10,400,2533.33
pbft,OX,10,400,2800.00
pbft,OX,10,400,2933.33
pbft,OX,10,400,2800.00
pbft,OX,10,400,2666.67
pbft,OX,10,400,2800.00
pbft,OX,10,400,2933.33
pbft,OX,10,400,2800.00
pbft,OX,10,400,2800.00
pbft,OX,10,400,2666.67
pbft,OX,10,400,2666.67
pbft,OX,10,400,2666.67
pbft,OX,10,400,2933.33
pbft,OX,10,400,2933.33
pbft,OX,10,400,2800.00
pbft,OX,10,400,2800.00
pbft,OX,10,400,2933.33
pbft,OX,10,400,2666.67
pbft,OX,10,400,2933.33
