Protocol,Architecture,Contention,BlockSize,Throughput
pbft,XOV,10,200,0.00
pbft,XOV,10,200,0.00
pbft,XOV,10,200,0.00
pbft,XOV,10,200,0.00
pbft,XOV,10,200,63.67
pbft,XOV,10,200,160.33
pbft,XOV,10,200,141.67
pbft,XOV,10,200,205.00
pbft,XOV,10,200,115.67
pbft,XOV,10,200,106.00
pbft,XOV,10,200,120.33
pbft,XOV,10,200,114.67
pbft,XOV,10,200,129.00
pbft,XOV,10,200,108.00
pbft,XOV,10,200,127.00
pbft,XOV,10,200,127.67
pbft,XOV,10,200,128.33
pbft,XOV,10,200,121.00
pbft,XOV,10,200,121.67
pbft,XOV,10,200,132.67
pbft,XOV,10,200,137.00
pbft,XOV,10,200,121.33
pbft,XOV,10,200,125.67
pbft,XOV,10,200,117.33
pbft,XOV,10,200,133.00
pbft,XOV,10,200,161.67
pbft,XOV,10,200,130.33
pbft,XOV,10,200,129.33
pbft,XOV,10,200,131.00
pbft,XOV,10,200,124.00
pbft,XOV,10,200,140.00
pbft,XOV,10,200,131.67
pbft,XOV,10,200,137.67
pbft,XOV,10,200,133.00
pbft,XOV,10,200,144.00
pbft,XOV,10,200,141.67
pbft,XOV,10,200,143.00
pbft,XOV,10,200,106.67
pbft,XOV,10,200,124.00
pbft,XOV,10,200,142.00
pbft,XOV,10,200,141.00
pbft,XOV,10,200,140.33
pbft,XOV,10,200,137.67
pbft,XOV,10,200,136.00
pbft,XOV,10,200,130.33
pbft,XOV,10,200,140.67
pbft,XOV,10,200,128.33
pbft,XOV,10,200,149.00
pbft,XOV,10,200,108.00
pbft,XOV,10,200,113.33
pbft,XOV,10,200,121.33
pbft,XOV,10,200,117.00
pbft,XOV,10,200,132.67
pbft,XOV,10,200,131.00
pbft,XOV,10,200,138.00
pbft,XOV,10,200,122.00
pbft,XOV,10,200,121.00
pbft,XOV,10,200,137.00
pbft,XOV,10,200,142.33
pbft,XOV,10,200,124.00
pbft,XOV,10,200,131.00
pbft,XOV,10,200,133.67
pbft,XOV,10,200,141.00
pbft,XOV,10,200,129.67
pbft,XOV,10,200,124.33
pbft,XOV,10,200,135.67
pbft,XOV,10,200,121.00
pbft,XOV,10,200,141.00
pbft,XOV,10,200,151.33
pbft,XOV,10,200,143.00
pbft,XOV,10,200,127.33
pbft,XOV,10,200,144.33
pbft,XOV,10,200,130.67
pbft,XOV,10,200,116.00
pbft,XOV,10,200,128.33
pbft,XOV,10,200,142.67
pbft,XOV,10,200,132.33
pbft,XOV,10,200,119.67
pbft,XOV,10,200,136.33
pbft,XOV,10,200,152.00
pbft,XOV,10,200,134.67
pbft,XOV,10,200,118.33
pbft,XOV,10,200,134.67
pbft,XOV,10,200,143.67
pbft,XOV,10,200,156.33
pbft,XOV,10,200,146.67
pbft,XOV,10,200,127.00
pbft,XOV,10,200,127.33
pbft,XOV,10,200,125.67
pbft,XOV,10,200,134.67
pbft,XOV,10,200,137.33
pbft,XOV,10,200,114.00
pbft,XOV,10,200,146.00
pbft,XOV,10,200,134.00
pbft,XOV,10,200,128.33
pbft,XOV,10,200,130.33
pbft,XOV,10,200,126.67
pbft,XOV,10,200,141.00
pbft,XOV,10,200,135.00
pbft,XOV,10,200,139.33
pbft,XOV,10,200,136.00
pbft,XOV,10,200,124.33
pbft,XOV,10,200,124.33
pbft,XOV,10,200,127.33
pbft,XOV,10,200,128.33
pbft,XOV,10,200,133.33
pbft,XOV,10,200,134.33
pbft,XOV,10,200,116.67
pbft,XOV,10,200,142.67
pbft,XOV,10,200,122.67
pbft,XOV,10,200,135.33
pbft,XOV,10,200,152.00
pbft,XOV,10,200,141.00
pbft,XOV,10,200,125.67
pbft,XOV,10,200,118.33
pbft,XOV,10,200,134.67
pbft,XOV,10,200,114.00
pbft,XOV,10,200,140.67
pbft,XOV,10,200,148.33
pbft,XOV,10,200,142.33
pbft,XOV,10,200,144.67
pbft,XOV,10,200,137.67
pbft,XOV,10,200,139.33
pbft,XOV,10,200,119.67
pbft,XOV,10,200,130.67
pbft,XOV,10,200,138.67
pbft,XOV,10,200,148.00
pbft,XOV,10,200,147.00
pbft,XOV,10,200,125.67
pbft,XOV,10,200,127.00
pbft,XOV,10,200,131.00
pbft,XOV,10,200,123.00
pbft,XOV,10,200,133.33
pbft,XOV,10,200,128.00
pbft,XOV,10,200,122.00
pbft,XOV,10,200,126.33
pbft,XOV,10,200,126.33
pbft,XOV,10,200,140.00
pbft,XOV,10,200,150.00
pbft,XOV,10,200,144.67
pbft,XOV,10,200,140.67
pbft,XOV,10,200,128.67
pbft,XOV,10,200,139.00
pbft,XOV,10,200,138.67
pbft,XOV,10,200,123.00
pbft,XOV,10,200,147.33
pbft,XOV,10,200,135.00
pbft,XOV,10,200,144.33
pbft,XOV,10,200,139.00
pbft,XOV,10,200,124.00
pbft,XOV,10,200,128.00
pbft,XOV,10,200,128.67
pbft,XOV,10,200,125.67
pbft,XOV,10,200,136.67
pbft,XOV,10,200,134.67
pbft,XOV,10,200,131.33
pbft,XOV,10,200,127.67
pbft,XOV,10,200,153.67
pbft,XOV,10,200,123.00
pbft,XOV,10,200,138.00
pbft,XOV,10,200,117.33
pbft,XOV,10,200,147.00
pbft,XOV,10,200,146.00
pbft,XOV,10,200,131.33
pbft,XOV,10,200,129.33
pbft,XOV,10,200,129.33
pbft,XOV,10,200,124.00
pbft,XOV,10,200,132.67
pbft,XOV,10,200,120.67
pbft,XOV,10,200,126.33
pbft,XOV,10,200,132.67
pbft,XOV,10,200,129.00
pbft,XOV,10,200,135.67
