Protocol,Architecture,Contention,BlockSize,Throughput
pbft,XOV,400,400,0.00
pbft,XOV,400,400,0.00
pbft,XOV,400,400,0.00
pbft,XOV,400,400,0.00
pbft,XOV,400,400,0.00
pbft,XOV,400,400,82.00
pbft,XOV,400,400,80.33
pbft,XOV,400,400,1194.33
pbft,XOV,400,400,1025.33
pbft,XOV,400,400,993.33
pbft,XOV,400,400,1322.33
pbft,XOV,400,400,1099.67
pbft,XOV,400,400,1329.67
pbft,XOV,400,400,1403.00
pbft,XOV,400,400,1007.67
pbft,XOV,400,400,1075.00
pbft,XOV,400,400,1041.00
pbft,XOV,400,400,959.00
pbft,XOV,400,400,981.00
pbft,XOV,400,400,959.00
pbft,XOV,400,400,951.00
pbft,XOV,400,400,1023.67
pbft,XOV,400,400,887.00
pbft,XOV,400,400,1035.33
pbft,XOV,400,400,944.67
pbft,XOV,400,400,967.00
pbft,XOV,400,400,1048.33
pbft,XOV,400,400,964.33
pbft,XOV,400,400,966.00
pbft,XOV,400,400,961.67
pbft,XOV,400,400,1029.67
pbft,XOV,400,400,1034.33
pbft,XOV,400,400,1020.67
pbft,XOV,400,400,947.67
pbft,XOV,400,400,1040.67
pbft,XOV,400,400,948.00
pbft,XOV,400,400,1116.33
pbft,XOV,400,400,1043.33
pbft,XOV,400,400,1022.33
pbft,XOV,400,400,876.00
pbft,XOV,400,400,1107.00
pbft,XOV,400,400,864.33
pbft,XOV,400,400,1035.67
pbft,XOV,400,400,1037.33
pbft,XOV,400,400,1030.00
pbft,XOV,400,400,971.33
pbft,XOV,400,400,964.33
pbft,XOV,400,400,1036.00
pbft,XOV,400,400,899.67
pbft,XOV,400,400,955.00
pbft,XOV,400,400,1048.00
pbft,XOV,400,400,1031.67
pbft,XOV,400,400,965.67
pbft,XOV,400,400,1046.67
pbft,XOV,400,400,1015.00
pbft,XOV,400,400,952.67
pbft,XOV,400,400,1042.00
pbft,XOV,400,400,1042.00
pbft,XOV,400,400,1029.00
pbft,XOV,400,400,968.33
pbft,XOV,400,400,1041.67
pbft,XOV,400,400,967.33
pbft,XOV,400,400,1031.00
pbft,XOV,400,400,1030.33
pbft,XOV,400,400,1011.00
pbft,XOV,400,400,964.00
pbft,XOV,400,400,1033.33
pbft,XOV,400,400,1023.00
pbft,XOV,400,400,1039.00
pbft,XOV,400,400,1029.00
pbft,XOV,400,400,970.67
pbft,XOV,400,400,1025.67
pbft,XOV,400,400,965.67
pbft,XOV,400,400,1030.00
pbft,XOV,400,400,1046.67
pbft,XOV,400,400,1028.67
pbft,XOV,400,400,956.00
pbft,XOV,400,400,1115.00
pbft,XOV,400,400,960.00
pbft,XOV,400,400,1034.67
pbft,XOV,400,400,1049.33
pbft,XOV,400,400,1047.33
pbft,XOV,400,400,956.00
pbft,XOV,400,400,1089.00
pbft,XOV,400,400,963.33
pbft,XOV,400,400,963.33
pbft,XOV,400,400,1039.67
pbft,XOV,400,400,956.33
pbft,XOV,400,400,946.33
pbft,XOV,400,400,960.67
pbft,XOV,400,400,954.00
pbft,XOV,400,400,944.00
pbft,XOV,400,400,976.00
pbft,XOV,400,400,1033.67
pbft,XOV,400,400,1030.67
pbft,XOV,400,400,1027.00
pbft,XOV,400,400,1038.67
pbft,XOV,400,400,1111.00
pbft,XOV,400,400,950.33
pbft,XOV,400,400,1028.67
pbft,XOV,400,400,1045.00
pbft,XOV,400,400,1023.67
pbft,XOV,400,400,967.67
pbft,XOV,400,400,1038.00
pbft,XOV,400,400,1028.33
pbft,XOV,400,400,1032.33
pbft,XOV,400,400,949.67
pbft,XOV,400,400,939.67
pbft,XOV,400,400,1036.67
pbft,XOV,400,400,1026.00
pbft,XOV,400,400,958.67
pbft,XOV,400,400,944.00
pbft,XOV,400,400,1048.67
pbft,XOV,400,400,954.00
pbft,XOV,400,400,1039.00
pbft,XOV,400,400,1049.33
pbft,XOV,400,400,1036.67
pbft,XOV,400,400,1027.67
pbft,XOV,400,400,1035.33
pbft,XOV,400,400,955.67
pbft,XOV,400,400,1043.67
pbft,XOV,400,400,1032.00
pbft,XOV,400,400,1044.33
pbft,XOV,400,400,963.67
pbft,XOV,400,400,1113.33
pbft,XOV,400,400,951.33
pbft,XOV,400,400,959.33
pbft,XOV,400,400,963.67
pbft,XOV,400,400,1038.67
pbft,XOV,400,400,955.33
pbft,XOV,400,400,953.00
pbft,XOV,400,400,1045.00
pbft,XOV,400,400,1040.67
pbft,XOV,400,400,1034.00
pbft,XOV,400,400,1029.00
pbft,XOV,400,400,1039.33
pbft,XOV,400,400,1040.33
pbft,XOV,400,400,1036.33
pbft,XOV,400,400,953.33
pbft,XOV,400,400,1048.67
pbft,XOV,400,400,1098.67
pbft,XOV,400,400,968.00
pbft,XOV,400,400,1041.33
pbft,XOV,400,400,1032.00
pbft,XOV,400,400,958.33
pbft,XOV,400,400,1032.00
pbft,XOV,400,400,959.33
pbft,XOV,400,400,1052.67
pbft,XOV,400,400,1037.00
pbft,XOV,400,400,956.00
pbft,XOV,400,400,1019.00
pbft,XOV,400,400,1049.33
pbft,XOV,400,400,1019.00
pbft,XOV,400,400,965.67
pbft,XOV,400,400,1057.00
pbft,XOV,400,400,1042.67
pbft,XOV,400,400,1055.33
pbft,XOV,400,400,1022.33
pbft,XOV,400,400,1037.33
pbft,XOV,400,400,937.33
pbft,XOV,400,400,1111.33
pbft,XOV,400,400,1047.00
pbft,XOV,400,400,1047.67
pbft,XOV,400,400,826.67
pbft,XOV,400,400,958.67
pbft,XOV,400,400,946.00
pbft,XOV,400,400,1027.00
pbft,XOV,400,400,1051.33
pbft,XOV,400,400,960.00
pbft,XOV,400,400,1033.33
pbft,XOV,400,400,1033.33
pbft,XOV,400,400,1025.00
pbft,XOV,400,400,1027.67
pbft,XOV,400,400,1048.00
pbft,XOV,400,400,958.33
pbft,XOV,400,400,939.67
pbft,XOV,400,400,958.33
pbft,XOV,400,400,1020.33
pbft,XOV,400,400,1044.67
pbft,XOV,400,400,1031.67
pbft,XOV,400,400,963.67
pbft,XOV,400,400,1126.33
pbft,XOV,400,400,947.67
pbft,XOV,400,400,1055.33
pbft,XOV,400,400,1125.33
pbft,XOV,400,400,964.67
pbft,XOV,400,400,949.00
pbft,XOV,400,400,1031.33
pbft,XOV,400,400,964.33
pbft,XOV,400,400,1027.00
pbft,XOV,400,400,1031.33
pbft,XOV,400,400,1028.67
pbft,XOV,400,400,967.00
pbft,XOV,400,400,958.67
pbft,XOV,400,400,1118.00
pbft,XOV,400,400,1031.33
