Protocol,Architecture,Contention,BlockSize,Throughput
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,0.00
pbft,XOV++,100,400,114.33
pbft,XOV++,100,400,519.33
pbft,XOV++,100,400,682.00
pbft,XOV++,100,400,582.33
pbft,XOV++,100,400,665.67
pbft,XOV++,100,400,754.33
pbft,XOV++,100,400,754.67
pbft,XOV++,100,400,848.33
pbft,XOV++,100,400,586.67
pbft,XOV++,100,400,720.33
pbft,XOV++,100,400,495.00
pbft,XOV++,100,400,573.33
pbft,XOV++,100,400,436.67
pbft,XOV++,100,400,494.00
pbft,XOV++,100,400,513.67
pbft,XOV++,100,400,489.67
pbft,XOV++,100,400,524.33
pbft,XOV++,100,400,420.67
pbft,XOV++,100,400,560.33
pbft,XOV++,100,400,665.67
pbft,XOV++,100,400,618.67
pbft,XOV++,100,400,643.00
pbft,XOV++,100,400,652.67
pbft,XOV++,100,400,617.67
pbft,XOV++,100,400,604.67
pbft,XOV++,100,400,665.67
pbft,XOV++,100,400,589.00
pbft,XOV++,100,400,569.33
pbft,XOV++,100,400,532.00
pbft,XOV++,100,400,569.33
pbft,XOV++,100,400,623.33
pbft,XOV++,100,400,523.33
pbft,XOV++,100,400,566.00
pbft,XOV++,100,400,649.67
pbft,XOV++,100,400,610.33
pbft,XOV++,100,400,598.33
pbft,XOV++,100,400,612.00
pbft,XOV++,100,400,671.33
pbft,XOV++,100,400,539.00
pbft,XOV++,100,400,610.67
pbft,XOV++,100,400,606.33
pbft,XOV++,100,400,589.33
pbft,XOV++,100,400,532.33
pbft,XOV++,100,400,671.33
pbft,XOV++,100,400,613.00
pbft,XOV++,100,400,662.00
pbft,XOV++,100,400,574.00
pbft,XOV++,100,400,644.33
pbft,XOV++,100,400,588.33
pbft,XOV++,100,400,651.33
pbft,XOV++,100,400,579.33
pbft,XOV++,100,400,566.33
pbft,XOV++,100,400,599.67
pbft,XOV++,100,400,640.67
pbft,XOV++,100,400,580.33
pbft,XOV++,100,400,547.67
pbft,XOV++,100,400,666.00
pbft,XOV++,100,400,580.00
pbft,XOV++,100,400,594.33
pbft,XOV++,100,400,625.33
pbft,XOV++,100,400,578.00
pbft,XOV++,100,400,608.00
pbft,XOV++,100,400,569.67
pbft,XOV++,100,400,185.67
pbft,XOV++,100,400,383.33
pbft,XOV++,100,400,573.67
pbft,XOV++,100,400,613.00
pbft,XOV++,100,400,501.00
pbft,XOV++,100,400,464.67
pbft,XOV++,100,400,351.00
pbft,XOV++,100,400,401.67
pbft,XOV++,100,400,517.67
pbft,XOV++,100,400,584.33
pbft,XOV++,100,400,603.33
pbft,XOV++,100,400,676.33
pbft,XOV++,100,400,528.33
pbft,XOV++,100,400,631.33
pbft,XOV++,100,400,630.00
pbft,XOV++,100,400,545.00
pbft,XOV++,100,400,686.00
pbft,XOV++,100,400,626.33
pbft,XOV++,100,400,659.67
pbft,XOV++,100,400,547.33
pbft,XOV++,100,400,611.33
pbft,XOV++,100,400,614.67
pbft,XOV++,100,400,513.67
pbft,XOV++,100,400,596.00
pbft,XOV++,100,400,544.00
pbft,XOV++,100,400,527.00
pbft,XOV++,100,400,596.00
pbft,XOV++,100,400,611.67
pbft,XOV++,100,400,594.67
pbft,XOV++,100,400,509.00
pbft,XOV++,100,400,585.00
pbft,XOV++,100,400,553.33
pbft,XOV++,100,400,693.00
pbft,XOV++,100,400,699.33
pbft,XOV++,100,400,433.00
pbft,XOV++,100,400,554.33
pbft,XOV++,100,400,585.67
pbft,XOV++,100,400,633.00
pbft,XOV++,100,400,560.00
pbft,XOV++,100,400,601.33
pbft,XOV++,100,400,577.67
pbft,XOV++,100,400,517.67
pbft,XOV++,100,400,459.00
pbft,XOV++,100,400,557.67
pbft,XOV++,100,400,136.33
