Protocol,Architecture,Contention,BlockSize,Throughput
pbft,XOV,10,100,0.00
pbft,XOV,10,100,0.00
pbft,XOV,10,100,48.67
pbft,XOV,10,100,156.33
pbft,XOV,10,100,268.00
pbft,XOV,10,100,259.67
pbft,XOV,10,100,157.33
pbft,XOV,10,100,148.00
pbft,XOV,10,100,174.67
pbft,XOV,10,100,185.00
pbft,XOV,10,100,217.00
pbft,XOV,10,100,189.67
pbft,XOV,10,100,204.67
pbft,XOV,10,100,200.33
pbft,XOV,10,100,188.00
pbft,XOV,10,100,219.00
pbft,XOV,10,100,188.00
pbft,XOV,10,100,201.00
pbft,XOV,10,100,207.00
pbft,XOV,10,100,211.00
pbft,XOV,10,100,196.00
pbft,XOV,10,100,211.67
pbft,XOV,10,100,231.33
pbft,XOV,10,100,205.00
pbft,XOV,10,100,231.67
pbft,XOV,10,100,224.00
pbft,XOV,10,100,209.67
pbft,XOV,10,100,235.33
pbft,XOV,10,100,221.00
pbft,XOV,10,100,210.67
pbft,XOV,10,100,220.00
pbft,XOV,10,100,232.00
pbft,XOV,10,100,197.67
pbft,XOV,10,100,198.67
pbft,XOV,10,100,219.00
pbft,XOV,10,100,226.67
pbft,XOV,10,100,215.33
pbft,XOV,10,100,209.00
pbft,XOV,10,100,231.00
pbft,XOV,10,100,216.00
pbft,XOV,10,100,211.00
pbft,XOV,10,100,217.00
pbft,XOV,10,100,232.00
pbft,XOV,10,100,232.67
pbft,XOV,10,100,225.00
pbft,XOV,10,100,205.67
pbft,XOV,10,100,221.67
pbft,XOV,10,100,220.33
pbft,XOV,10,100,191.67
pbft,XOV,10,100,223.33
pbft,XOV,10,100,222.67
pbft,XOV,10,100,248.00
pbft,XOV,10,100,207.33
pbft,XOV,10,100,215.00
pbft,XOV,10,100,214.00
pbft,XOV,10,100,214.67
pbft,XOV,10,100,187.33
pbft,XOV,10,100,220.33
pbft,XOV,10,100,218.33
pbft,XOV,10,100,219.00
pbft,XOV,10,100,202.00
pbft,XOV,10,100,215.00
pbft,XOV,10,100,209.33
pbft,XOV,10,100,212.67
pbft,XOV,10,100,244.00
pbft,XOV,10,100,233.00
pbft,XOV,10,100,220.00
pbft,XOV,10,100,240.67
pbft,XOV,10,100,199.67
pbft,XOV,10,100,217.33
pbft,XOV,10,100,188.33
pbft,XOV,10,100,240.67
pbft,XOV,10,100,214.00
pbft,XOV,10,100,219.67
pbft,XOV,10,100,217.00
pbft,XOV,10,100,216.67
pbft,XOV,10,100,200.33
pbft,XOV,10,100,221.67
pbft,XOV,10,100,211.67
pbft,XOV,10,100,238.33
pbft,XOV,10,100,204.00
pbft,XOV,10,100,232.33
pbft,XOV,10,100,222.33
pbft,XOV,10,100,221.33
pbft,XOV,10,100,228.33
pbft,XOV,10,100,225.33
pbft,XOV,10,100,243.33
pbft,XOV,10,100,228.33
pbft,XOV,10,100,218.33
pbft,XOV,10,100,233.00
pbft,XOV,10,100,230.00
pbft,XOV,10,100,216.33
pbft,XOV,10,100,216.33
pbft,XOV,10,100,206.00
pbft,XOV,10,100,251.33
pbft,XOV,10,100,220.67
pbft,XOV,10,100,206.00
pbft,XOV,10,100,202.00
pbft,XOV,10,100,215.00
pbft,XOV,10,100,225.00
pbft,XOV,10,100,220.67
